"30","1","25","35","45","70","80","55","20"
9813420.66875333,276961.396391835,507403.098253322,214180.376584462,0,0,81511.4885941104,40268.8722628144,18361.0206446257
0,3979945.35125396,81042.4019771868,2556.57009370492,716.431692718785,473.818838130959,16773.4021148586,1265.11445949655,8.62569031122515
0,0,6434958.007083,65382.4834084459,0,0.0378588034553867,63154.9988470376,4188.73479668429,325.582147520295
0,0,0,851410.816907026,0,0,22393.7784833208,2179.10859694789,0.0714381209413801
0,0,0,0,2745518.65545852,1765634.73283097,147.653335599712,0,0
0,0,0,0,0,17639040.73541,225.550827396424,80.0182020407808,0
0,0,0,0,0,0,973722.949942335,127795.814585874,2688.46457396834
0,0,0,0,0,0,0,117891.322381692,0.00602707230217503
0,0,0,0,0,0,0,0,3351386.55213268
