"30","35","25","60","80","20"
1830341.83279796,5575.10080319708,0,0,0,0
0,671977.984026535,0,0,0,0
0,0,355608,0,0,0
0,0,0,1356180.5304,0,0
0,0,0,0,250788.648,0
0,0,0,0,0,10459571.8785368
