"30","35","1","80","25","60"
3531835.67652575,44025.2550997355,142441.332982513,118.135505655347,15551.5797304291,0
0,185268.000003479,15950.7926824894,0.91060674104185,62357.7954846858,0
0,0,1439676.31684875,18253.8154901136,55365.4505409417,0
0,0,0,2540935.52323731,0,0
0,0,0,0,5684130.3053265,0
0,0,0,0,0,995374.8832
