"30","80","40","35","1","25","3","55","70","20"
8398075.11572178,4444.46104718426,13156.7668048933,24747.2063323033,52541.6145734959,2653472.59012521,275.607619542509,50651.2204776691,0,28803.432911399
0,6395777.45939246,0,791851.907403,4436.93258553106,16440.3129400808,17219.3449573624,86804.7569937487,0,14437.8525241576
0,0,4362911.49978056,0,7729.83466572331,129215.610316196,249.078923624444,18359.8530802884,0,0
0,0,0,453558.911669987,0,2033.22084425701,0,0,0,0
0,0,0,0,2862513.67318908,1075260.80711676,171342.470726863,31001.3802119413,0,0
0,0,0,0,0,92941127.9740773,313370.442452034,414871.850850187,487978.116170663,351815.00247478
0,0,0,0,0,0,888820.708920474,83264.95129287,0,0
0,0,0,0,0,0,0,3880238.40465542,0,0
0,0,0,0,0,0,0,0,35708178.8299672,0
0,0,0,0,0,0,0,0,0,1086665.20194002
