"21","25","80","1","30","35"
39853612.1457475,2567086.5751139,135151.212081854,1618994.99327903,0,64422.000619988
0,40915730.0692031,561742.205722375,1892475.67119642,600626.035658502,1698789.85512547
0,0,3459585.16715427,253.185684970974,34.3541130943568,7035.64350039395
0,0,0,4600457.31508695,67550.4277362522,215494.289506247
0,0,0,0,3778829.35458656,382505.387564574
0,0,0,0,0,11664003.655492
