"25","3","2","21","35"
53456241.0121766,728023.020994315,40412.9925775959,1962437.54766605,629173.181228815
0,16247621.0443705,6321301.1650784,677507.070494805,52.124544660453
0,0,38010674.7497796,220.780018616178,0
0,0,0,21622479.9026632,0
0,0,0,0,2751426.99400255
