"25","30","1","55","80"
36325163.1313888,553209.390504368,286266.624839385,3554.706678077,160237.996428297
0,1668823.2413113,35288.7544840316,5948.65425970901,0
0,0,997574.509087218,3711.00957441437,13350.8940589293
0,0,0,147140.006667287,613.997996273171
0,0,0,0,1022068.07466177
