"25","80","35","30","20","60","1","50","40"
78554358.1519665,0,0,370968.360463094,1554111.51511817,38722.3730923861,0,0,0
0,80602.8,0,0,0,0,0,0,0
0,0,697880,0,0,0,0,0,0
0,0,0,11893727.325386,0,0,0,18781.7242495421,0
0,0,0,0,2210947.69231868,0,0,0,0
0,0,0,0,0,4248484.36159569,0,0,0
0,0,0,0,0,0,3115642.27225242,392408.134372017,0
0,0,0,0,0,0,0,5210458.97575435,0
0,0,0,0,0,0,0,0,44160
