"55","70","30","3","1","25","35"
894274.441326839,0,162827.90266168,19854.9047713632,9651.21893111489,27610.2154749393,11287.3159319537
0,14679958.913522,0,0,0,0,0
0,0,14349697.1203371,56544.7380395014,183760.560969239,372322.469618857,98254.5844177893
0,0,0,1066095.89650886,248762.797897755,25617.0619724167,278.535426811394
0,0,0,0,3075521.81167676,142781.514100678,7.65653718495946
0,0,0,0,0,2459200.51303527,22835.086609879
0,0,0,0,0,0,126567.49666917
