"35","25","55","20","1"
38401.7974973974,153314.481236996,101757.111383709,0,1182.43922854955
0,74784637.5895298,794230.3206565,623787.454764282,719812.88113397
0,0,10241724.534653,208.087437051504,1883.64034945059
0,0,0,1011104.37456858,16721.6361225931
0,0,0,0,274030.606550628
