"3","30","45","70","1","55","25","20","35"
1123204.52808126,29502.90780858,2.47601046520795,0,629615.284010554,60616.7773732678,72775.2663637819,0,0
0,1667202.12656572,3.72546939781584,0,42307.571187673,41027.1796854806,258942.823520484,8005.13613761398,1829.84148878528
0,0,1107910.57608812,6452593.41485961,818.990615094573,2846.69449189928,325.579475128582,0,0
0,0,0,127613386.900011,0,0,0,0,0
0,0,0,0,2938073.19997245,5442.75034572082,132875.008162979,0,0
0,0,0,0,0,677324.117304767,43304.3314702653,0,64.8188286968372
0,0,0,0,0,0,14906014.9256866,194788.685980818,47685.6435385087
0,0,0,0,0,0,0,2809484.01789279,0
0,0,0,0,0,0,0,0,18254.8037616238
