"80","30","25","55","1","70"
755763.715332959,58.0151006477381,82859.015326102,23521.3112142779,9845.19357497865,0
0,1510894.4349595,467736.293555645,6135.78789524269,32963.2557392635,0
0,0,43668407.6831156,2684.9018222999,408132.750288052,0
0,0,0,42894.0162488133,7285.22038595032,0
0,0,0,0,1813222.69196015,0
0,0,0,0,0,1624264.224
