"35","70","80","65","45","55","60","20","1"
3083327.5168377,0,158583.433157199,102180.868472282,1683.23225513925,19001.8003179325,0,0,0
0,74463253.0356766,61733.6081789263,84303.7481953893,1809415.42898782,0,0,0,0
0,0,2328418.42955481,74578.8141483178,115.113291899662,32679.3423240823,9.89734063014521,5577.04639012115,0.799941674936122
0,0,0,25499596.5560781,0,49708.0674406483,0,72485.0363706842,0
0,0,0,0,5502249.07682081,2.26590912875105,0,4724.81695683282,0
0,0,0,0,0,237087.125361399,0,21563.1887328152,0
0,0,0,0,0,0,8040721.78831668,10753.6896369262,0
0,0,0,0,0,0,0,4663475.00539303,0
0,0,0,0,0,0,0,0,128787.993500441
