"30","50","60","25","20","1","35"
893105.347722687,109436.176204393,0,3920.78338956437,0,26804.1112693561,11014.8258778518
0,31775.2775455121,0,0,0,64692.5085951388,3992.63040579091
0,0,3837173.87944,0,0,0,0
0,0,0,8506127.30358087,270125.406059468,0,0
0,0,0,0,292175.67124466,0,0
0,0,0,0,0,312967.489992371,0
0,0,0,0,0,0,47718.1408807676
