"35","21","30","25","1","2"
20840054.3610483,0,442469.824136091,1232266.08152131,28738.6975670512,0
0,36511315.7383993,0,2879306.32043365,0,0
0,0,11860776.9869304,785885.051433062,23891.6788505082,7655.89009958176
0,0,0,232547537.756502,794183.752997467,725634.394268578
0,0,0,0,745615.307163518,110557.54288144
0,0,0,0,0,16433467.4461108
