"25","30","60","20","50","40","80","35"
6466447.46034688,524.37616042282,0,24337.1763133174,0,2104.3217047742,0,0
0,4961146.86416026,0,0,39118.3303467106,0,1503.9656392245,0
0,0,268679.98701341,15688.7264166756,0,0,0,0
0,0,0,6391582.14455372,0,0,0,0
0,0,0,0,2335.61819142166,0,0,0
0,0,0,0,0,572279.253925373,0,0
0,0,0,0,0,0,92422.6633674567,0
0,0,0,0,0,0,0,1001875.036
