"65","3","55","20","25","35","30","60","70"
40237203.3923584,210482.94664168,95129.6600174751,141735.684733265,850909.441959461,3600.89587810966,0,329648.910557287,0
0,957865.104247979,39324.2729519818,9414.27737555503,78468.4861750228,61.4464799644252,0,6250.18597012066,1646.85896572876
0,0,3297484.90092816,39733.5148657215,64570.072550676,3347.02642164501,150.400197245683,43954.7724748718,158.80412411771
0,0,0,11524102.0764214,86937.240983273,1902.97858672162,0,14848.4646712011,1083.51990872523
0,0,0,0,2919652.30746647,1.3510826932486,0,52932.3121663102,51.67477182308
0,0,0,0,0,49520.9530249791,0,13767.1093744907,0
0,0,0,0,0,0,81484.1822158059,0,0
0,0,0,0,0,0,0,17448601.9291461,0
0,0,0,0,0,0,0,0,29418678.7792062
