"35","25","30","21","2"
11462934.3833918,1594408.22205871,823300.951204093,0,0
0,48345546.2768898,1994298.69057184,6648387.84582237,940254.246100515
0,0,16797638.4374248,0,0
0,0,0,32938657.9659996,29269.0762925209
0,0,0,0,40361223.5923959
