"30","25","35","60","80","20","50","1","21","40"
30109371.7029445,665886.132508152,364.553087276518,0,0,3245.76995666596,12544.2562016374,934.841139304314,0,0
0,70575126.7269233,2391.35059264767,0,433.283413253674,1136350.38674083,84184.6066763286,0,90582.2955860182,0
0,0,6061989.2524031,0,0,0,0,14.0739278107209,0,0
0,0,0,6774784.93323969,0,60553.6690614776,0,0,0,0
0,0,0,0,408789.863829619,0.984259216268535,35.1515376898218,4453.6482171235,3050.11740416918,0
0,0,0,0,0,1817884.7456688,0,0,2266.45578710092,0
0,0,0,0,0,0,19747965.5288783,908183.634746258,0,0
0,0,0,0,0,0,0,2649852.03722812,0,0
0,0,0,0,0,0,0,0,198112.773004216,0
0,0,0,0,0,0,0,0,0,576289.72
