"1","25","3","30","21"
2872785.02566836,903925.158301981,384198.370811606,5773.95042288603,521340.430796345
0,32963693.1017426,461948.719665893,104771.849210462,475385.73673323
0,0,4266018.76790704,29102.6238563335,99033.9728824209
0,0,0,589097.345337691,0
0,0,0,0,8998085.519556
