"35","25","30","21","2"
58980231.4587353,2865503.78179929,474208.258555407,0,0
0,330225936.406014,339513.201644978,2264825.5774268,338592.50708736
0,0,8506582.16425914,0,6848.19520594361
0,0,0,40164646.5270923,0
0,0,0,0,5903940.5340647
