"25","1","20","3","80"
26626849.7272898,277681.946766177,697364.785666967,78597.5524377602,26782.8859837387
0,954127.477452721,8919.75152610842,1477.8181652921,0
0,0,554486.3292047,3.38314992177556,0
0,0,0,253285.964898165,0
0,0,0,0,461363.249786001
