"60","1","55","80","25","65","20","70"
28736726.8080767,3636.67320335865,79046.6996206802,22835.2825039381,16644.5204382554,28631.528307599,257926.181078786,5.39477396962954
0,7031790.6259632,10998.8367003701,7278.21070006289,513.220186920016,154492.569921351,973.136625819319,0.0644123185909396
0,0,1141771.57361508,151549.339517405,53958.2249901505,51380.9899954781,118856.480513569,171.064898573182
0,0,0,3069506.16459816,224114.758650988,32458.3633530241,100565.788679045,3433.17305223595
0,0,0,0,9466453.84454972,1388030.21687606,13327.6375136199,28.1611163867498
0,0,0,0,0,26824169.2753728,150388.241860385,0
0,0,0,0,0,0,9455910.01198373,1581.79094641437
0,0,0,0,0,0,0,105622780.606603
