"21","25","1","3","30","35","70","50","20"
8681524.34411367,2680754.957613,246096.446949671,473356.111047583,0,0,36399.8303401486,0,0
0,56515502.0531719,1464034.32671121,203278.430176136,61164.706781612,813777.672192805,764429.644037629,815242.59231803,57864.2179749134
0,0,686958.15681499,179040.411184456,5075.27369080113,19202.7652828636,1.69372683929897,64889.7604203367,40.0497915243174
0,0,0,682261.663134953,15727.7064414317,691.499325049098,1.32477513159837,3029.17116778155,33.3837017638595
0,0,0,0,733069.939265632,268183.52442481,0,9740.76105447555,0
0,0,0,0,0,6014699.91632844,29.1662120220614,7349.60634970642,344.815309375803
0,0,0,0,0,0,6225994.62278395,0,27.3395586717784
0,0,0,0,0,0,0,139736.209563414,0
0,0,0,0,0,0,0,0,1862.40973344162
