"25","1","35","55","21"
46947099.5638957,1073298.9236305,130451.47614784,0,41478.5160838125
0,6654238.90132992,12672.938808947,1129.60367092666,248977.522685803
0,0,939497.396183284,72.6796922030933,0
0,0,0,188714.861760851,0
0,0,0,0,15382.0528177869
