"25","35","30","3","80"
11513062.9791539,50625.3954962036,25223.520419355,41846.1707735837,0
0,441450.815523269,57406.353382539,2345.6744630258,0
0,0,399758.564016221,4669.00046500797,0
0,0,0,814861.223750511,8332.26748083345
0,0,0,0,308.84552134113
