"70","65","80","35","60","20","1"
36587726.4364469,119029.646713682,680.674207394647,3388446.82172377,0,730.393329110052,6662.70343620984
0,16206506.8414055,101016.076119844,7208.38961364921,3172.77252384799,124246.634079068,0
0,0,9032967.18349143,451398.92124122,9017.87708918749,9697.56974104394,3142.95170030422
0,0,0,5414266.79642238,0,0,18369.9825288331
0,0,0,0,7044608.47358761,0,0
0,0,0,0,0,7316559.25053894,0
0,0,0,0,0,0,1694321.3146027
