"60","70","55","80","25","65","1","20","30"
28692318.3497921,0,110247.066299619,49466.4795661522,34580.6059734945,24532.6364281044,123172.525377306,184463.159375748,0
0,168861058.625131,215.35760380608,7956.19668171501,6.92166295672656,0,0.125917976140668,72.4651154405169,0
0,0,1250177.91766855,258364.461471782,33281.5602156468,82366.295557502,449.954209999606,62335.9300701751,126.731412097926
0,0,0,2964504.20896694,132207.876608917,77585.1133972182,2424.14586997323,57189.0295165893,2018.94457437728
0,0,0,0,7375167.1850979,1187478.35005621,719.493041607776,10679.3132283198,1.13338364664909
0,0,0,0,0,20648375.3965587,98255.1830589556,139549.50728416,9312.50318497611
0,0,0,0,0,0,6508432.38154526,1016.50209532734,0.0396725967876226
0,0,0,0,0,0,0,6837866.11416505,0
0,0,0,0,0,0,0,0,55155.353133852
