"35","80","70","65","45","55","20","1","60"
3401107.96383558,466282.687138666,1111712.53680063,1153.91830153729,67789.9480398893,2009.29291712093,2664.21977117813,15789.2550712123,0
0,5811374.15982494,5796.45147377986,147557.389399633,869.846999111725,74403.2834674593,4960.34791945312,4726.6160095407,7216.9256831344
0,0,19904242.8858333,73746.9388169456,1598376.29487225,0,0,0,0
0,0,0,21448792.2443714,0,121475.46362474,61069.129242753,0,0
0,0,0,0,483381.31045185,0,0,4035.80559405715,0
0,0,0,0,0,189085.694316934,21378.5732426444,0,6481.90096556246
0,0,0,0,0,0,7841597.04671298,304.7048519537,28534.0621867168
0,0,0,0,0,0,0,1142020.27305463,46.7972695471717
0,0,0,0,0,0,0,0,4497768.7724945
