"25","55","1","3","20","35"
26222801.2678103,468792.156682099,494670.396672289,482539.313693842,417068.664642508,21037.658281364
0,10419971.1432779,4696.62429298833,88551.5680433432,0,100345.275738511
0,0,1428343.98781945,36356.3907356946,7497.6195557538,621.516520798564
0,0,0,933335.501253704,0,3802.12208555427
0,0,0,0,468114.995775758,0
0,0,0,0,0,84605.6700301857
