"25","80","35","3","1"
54516294.5075931,153713.970512304,51803.8611120281,507196.561741968,928082.709832737
0,87274.0382435494,0,0,0
0,0,85829.3584836261,14954.1593738117,19.0724749444569
0,0,0,2259003.72731139,632118.450204316
0,0,0,0,932100.00081208
