"70","65","80","35","1","45","60","3","20"
2543705.99244628,0,0,360958.234757278,0,550765.737270299,0,0,0
0,19628100.6746442,54539.4651945592,29370.5486295791,0,277.676128765081,0,2328.6610301027,118306.944454049
0,0,3402938.21066628,229264.239138001,10931.1458807498,12674.8722658469,8234.29335458716,3606.21636346748,5286.48455240696
0,0,0,2289554.87489162,15886.9464877891,216840.710505649,548.513018477747,4160.77565463411,861.573058372842
0,0,0,0,1645587.88097673,1263.34213440067,0,77103.2267876279,0
0,0,0,0,0,2288161.95497693,0,565.860364805768,0
0,0,0,0,0,0,6865501.21706484,597.8313709825,50805.9590872431
0,0,0,0,0,0,0,350889.757531235,8950.19133703914
0,0,0,0,0,0,0,0,7758206.98773106
