"30","25","35","60","20","50","1","80","21","40"
19134757.1384644,382793.057459585,5558.15240849151,0,24783.7480635145,29632.0351050365,4239.19675022776,0,31758.2319448752,0
0,68295953.8296003,0,5225.4966519127,1286583.88204113,198846.056683565,0,0,94094.0133197319,0
0,0,3485146.74429097,0,0,8.78925846867094,1.91570660359914,3229.33539551626,0,0
0,0,0,13822061.3209683,71802.5626666608,0,0,0,0,0
0,0,0,0,1982981.68979492,0,0,0,1939.31536849451,0
0,0,0,0,0,13947092.3522057,1259244.01092101,0,0,0
0,0,0,0,0,0,5398214.72952772,0,0,0
0,0,0,0,0,0,0,178424.004399303,0,0
0,0,0,0,0,0,0,0,381687.717478725,0
0,0,0,0,0,0,0,0,0,928638.672
