"25","30","1","80","60"
4734328.86534207,68523.3645539699,0,0,0
0,3879063.19913695,199051.978912317,0,0
0,0,1231199.72440495,0,0
0,0,0,1995368.3744,0
0,0,0,0,937094.2064
