"55","1","30","25","80"
34908.1544075999,6212.34007249709,9616.07018457834,1341.18129185125,0
0,1952977.05733378,14082.6818424877,301154.150863539,851.850554122754
0,0,3998313.36436769,692019.749166638,0
0,0,0,47602780.1741994,179733.638117616
0,0,0,0,537717.634493829
