"25","20","3","21","70"
74809066.9903219,746293.678911961,296282.49034699,1754476.61294194,116783.165796735
0,500949.106763214,11130.9962891671,0,0
0,0,359237.879685254,0,0
0,0,0,1513854.91830288,0
0,0,0,0,322791.980566456
