"35","25","1","21","30","2"
83217246.6235577,3350781.51308908,61866.7853591287,70362.6700573741,641923.343220346,0
0,122662471.864333,1109841.78471831,4545675.04641602,806921.100400365,5306.20431865264
0,0,6318502.74660927,0,114547.090109363,23595.3572532459
0,0,0,131353235.510739,0,53212.770414929
0,0,0,0,13686852.9216036,0
0,0,0,0,0,8548357.3327424
