"20","3","55","25","70"
198206.143214408,25275.2268524739,0,1611.22230368973,0
0,3556463.22252861,107124.875852342,17581.8217112426,0
0,0,650200.418571344,307.453777939498,0
0,0,0,83938.9731626285,0
0,0,0,0,683231.2
