"65","20","25","35","55","80","70","1","60","30"
33815476.0363217,195604.33774211,1246500.51018461,3295.76242879353,119366.778767327,95915.1699935194,0,22289.4271068989,580314.699250235,0
0,10722657.3580876,69028.9591440556,3992.07084064572,71800.7401352506,31272.4817873513,2794.70262512166,65965.0055187469,25122.2925963759,0
0,0,3067048.72590064,0,3710.5889022017,75829.4396585752,53.6871842918971,92734.8825722518,59453.5885456109,0
0,0,0,87188.8781722464,13705.960669709,40572.1209870681,0,2.20034463331387,3777.31326334506,0
0,0,0,0,3037932.11977933,330027.559735168,739.684640520992,1890.82967081494,29921.8454430016,0
0,0,0,0,0,1356882.54559678,58664.2306442753,2594.16716883079,13913.5519769809,0
0,0,0,0,0,0,202400795.518438,0,0,0
0,0,0,0,0,0,0,3977994.35848015,80.9406206453843,0
0,0,0,0,0,0,0,0,29888461.7855796,0
0,0,0,0,0,0,0,0,0,106443.4056
