"25","3","80","21","20"
18046572.9597967,221000.6929291,0,1558337.25524342,266506.843038143
0,1243482.61482013,0,0,4114.21611090672
0,0,322115.458185896,0,0
0,0,0,16794247.6714654,0
0,0,0,0,72694.3974934937
