"25","35","21","3","2"
83342145.758345,1077231.47672248,3160608.61737333,1350983.82601404,284318.235244957
0,4562579.86038822,0,8574.18233443485,0
0,0,8043100.26737013,1046369.07170787,49908.3047135555
0,0,0,12485915.4691586,1698343.16538415
0,0,0,0,8500411.91796008
