"30","1","25","3","21"
1782574.45780633,34013.6424331553,246831.523678023,18814.9612780976,0
0,1872917.463831,1197455.90041222,319520.68062214,1208547.00132049
0,0,34049415.3943247,393480.629889456,1930331.84471127
0,0,0,4912517.35887013,194967.796628778
0,0,0,0,14150537.5035224
