"1","25","3","35","60"
3306673.72995676,385077.015140724,946572.609755478,1147.95275729396,0
0,8911144.17014517,62752.7492241549,25646.3358890512,0
0,0,8392866.64343977,1501.23526265682,809.215691466108
0,0,0,168283.591261207,3145.80490201532
0,0,0,0,2652100.7677307
