"21","25","1","3","30","35","2"
38264455.8276763,2591202.54397541,61412.8105829443,414483.487696852,0,0,12607.940433799
0,87765946.2412297,1062122.00021528,650748.469489264,36302.7115264562,355515.448907326,55952.8002093369
0,0,1820763.60433042,4407567.93231185,16.3108709151268,752.831550423739,1132604.5052333
0,0,0,19290344.7469413,19697.2898414063,810.252638511434,4668669.95490647
0,0,0,0,544225.241731996,50090.669056953,8103.48778197825
0,0,0,0,0,5267644.7963451,458.822454613011
0,0,0,0,0,0,104175692.743984
