"25","35","30","70","20","1","3","55"
132596805.877825,42759.092965316,1585075.96101441,462661.539073493,342524.910709474,690699.839577715,295129.32242427,381516.858896219
0,194134.725006661,6855.91408774604,0,0,0,0,0
0,0,4702814.3082532,0,12460.378470748,45042.0350777381,636.439401422159,83201.1618857015
0,0,0,16718312.6855734,0,0,0,0
0,0,0,0,1738515.86751894,5235.24183510664,0,0
0,0,0,0,0,771570.664394953,44279.2310419495,59718.2363701946
0,0,0,0,0,0,514556.958985936,50907.7478113077
0,0,0,0,0,0,0,4516437.01907316
