"30","1","25","3","80","60","35"
21497242.4747889,352614.606264855,878376.540465307,35361.914504594,61.0129660531553,19364.3528659531,15921.5592419175
0,6176274.65288844,528901.551398842,1304300.09447253,427.061273496437,23762.2162288655,0
0,0,3998240.08908429,8341.96277152341,320.697898988706,49145.7164154331,23871.0623666084
0,0,0,1646371.50916341,61.9184452926926,3836.38704645541,0
0,0,0,0,711909.924596184,0,25135.5435541908
0,0,0,0,0,16404221.6540147,0
0,0,0,0,0,0,3042.64153987329
