"30","25","1","50","60","20","35","21","80","40"
51996747.0893229,658365.23193859,203.480452765516,0,0,10878.1472862155,0,0,0.129888718412037,0
0,72264647.0049997,100284.216390773,229854.670426562,1684.65084870814,1123084.12017586,103711.832265484,41632.518202883,20290.2897715532,0
0,0,3247323.2281755,705602.081785263,0,0,0,0,2205.67818300982,0
0,0,0,10965403.9709971,0,0,8041.05891257397,0,15.9191191747742,0
0,0,0,0,8755508.31919376,0,0,0,0,0
0,0,0,0,0,1765852.80978726,0,1489.93978138822,0,0
0,0,0,0,0,0,4442562.31790514,0,0,0
0,0,0,0,0,0,0,2055.1116162584,0,0
0,0,0,0,0,0,0,0,914243.989541911,0
0,0,0,0,0,0,0,0,0,541188.24
